config,symbol,side,signal_time,entry_time,exit_time,gross_bps,net_bps,stop_distance_bps,strength,reason,mae_bps,mfe_bps,period
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-05 14:30:00+00:00,2024-01-05 14:45:00+00:00,2024-01-05 15:45:00+00:00,95.60694696501115,83.60694696501115,166.90348820316623,2.014194872680115,time,-52.82207780357595,177.72956312795964,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-05 16:45:00+00:00,2024-01-05 17:00:00+00:00,2024-01-05 17:30:00+00:00,-188.25945553644806,-200.25945553644806,188.25945553644723,1.5481146327700848,stop,-193.65647568107659,114.25836125621758,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-06 05:15:00+00:00,2024-01-06 05:30:00+00:00,2024-01-06 06:30:00+00:00,311.40533778148404,299.40533778148404,124.34490509331721,0.9576338494475178,time,-62.96914095079265,363.74061718098426,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-06 12:45:00+00:00,2024-01-06 13:00:00+00:00,2024-01-06 14:00:00+00:00,-62.77624751777733,-74.77624751777734,135.8548043532617,0.6925375406632007,time,-99.92953686503103,90.53445220250644,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-06 19:30:00+00:00,2024-01-06 19:45:00+00:00,2024-01-06 20:45:00+00:00,0.7392309885623227,-11.260769011437677,132.79430076917825,0.001523238615345756,time,-100.11299673682305,61.14496319685636,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-06 21:00:00+00:00,2024-01-06 21:15:00+00:00,2024-01-06 22:15:00+00:00,-57.30078108327375,-69.30078108327375,140.13515221635996,0.346773253381575,time,-106.91877587605259,9.816893593409537,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-07 09:30:00+00:00,2024-01-07 09:45:00+00:00,2024-01-07 10:45:00+00:00,-55.61806783475287,-67.61806783475288,140.3443942461448,0.24335440819396364,time,-91.19648502384337,42.758398971226576,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-07 21:30:00+00:00,2024-01-07 21:45:00+00:00,2024-01-07 22:45:00+00:00,303.02703518779947,291.02703518779947,111.95549340063997,0.9464178538158801,time,-17.14636960671312,510.1853749015961,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-08 03:00:00+00:00,2024-01-08 03:15:00+00:00,2024-01-08 04:15:00+00:00,-110.7441452261071,-122.7441452261071,236.13511561751233,0.966906579108343,time,-158.0904429765817,172.75624740172856,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-09 12:45:00+00:00,2024-01-09 13:00:00+00:00,2024-01-09 13:15:00+00:00,-207.87599418776503,-219.87599418776503,207.87599418776503,2.9193968855406967,stop,-307.776638616224,35.629815354318865,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-09 19:30:00+00:00,2024-01-09 19:45:00+00:00,2024-01-09 20:45:00+00:00,96.6765536580183,84.6765536580183,177.71042213949235,0.7012011379094482,time,-73.29196319204812,162.6798133282037,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-09 21:45:00+00:00,2024-01-09 22:00:00+00:00,2024-01-09 23:00:00+00:00,-335.9747421770343,-347.9747421770343,402.9665351364226,2.673173180962065,time,-388.62982541776114,52.34351470084331,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-10 09:00:00+00:00,2024-01-10 09:15:00+00:00,2024-01-10 09:15:00+00:00,-126.01746627046052,-138.01746627046052,126.01746627046077,0.04298300166324888,stop,-139.74333703353992,7.677065286179063,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-10 12:15:00+00:00,2024-01-10 12:30:00+00:00,2024-01-10 13:30:00+00:00,53.048173192850044,41.048173192850044,154.30601754632647,2.3139593673590437,time,-36.27404728206551,342.08733029302385,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-11 06:00:00+00:00,2024-01-11 06:15:00+00:00,2024-01-11 07:00:00+00:00,-175.26014461005656,-187.26014461005656,175.26014461005764,0.8339774055642991,stop,-176.40113189878014,19.747154984629532,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-11 16:00:00+00:00,2024-01-11 16:15:00+00:00,2024-01-11 17:15:00+00:00,-163.36553291663282,-175.36553291663282,282.3197184129293,2.4197064304428912,time,-194.41513109830223,96.59874989853212,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-11 20:00:00+00:00,2024-01-11 20:15:00+00:00,2024-01-11 20:30:00+00:00,-186.9497694137512,-198.9497694137512,186.94976941375128,0.5660979855102944,stop,-197.2821085198462,6.070218723688292,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-12 12:45:00+00:00,2024-01-12 13:00:00+00:00,2024-01-12 14:00:00+00:00,-62.236622202171965,-74.23662220217196,128.83456205695737,1.5122059847998344,time,-119.85932677815336,31.579702863705485,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-12 16:45:00+00:00,2024-01-12 17:00:00+00:00,2024-01-12 18:00:00+00:00,-46.705868739678195,-58.705868739678195,197.03494510816319,2.2095583693783643,time,-68.37570874051791,247.8356458348685,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-12 21:30:00+00:00,2024-01-12 21:45:00+00:00,2024-01-12 22:45:00+00:00,279.2357074694185,267.2357074694185,185.68897979840182,1.6460366528014028,time,-121.453977617767,695.7577860674935,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-14 19:30:00+00:00,2024-01-14 19:45:00+00:00,2024-01-14 20:45:00+00:00,28.615542974781416,16.615542974781416,155.77688032993032,1.2415921837320796,time,-45.084920226452496,198.6618630983028,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-15 14:30:00+00:00,2024-01-15 14:45:00+00:00,2024-01-15 15:45:00+00:00,26.97049173365107,14.97049173365107,100.20145073447323,0.2851700844962705,time,-33.44765707125941,107.13868566635144,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-16 13:45:00+00:00,2024-01-16 14:00:00+00:00,2024-01-16 15:00:00+00:00,-12.401517362123915,-24.401517362123915,91.7151842119943,0.30028101078630115,time,-63.88344657968226,184.35532952603361,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-17 05:45:00+00:00,2024-01-17 06:00:00+00:00,2024-01-17 07:00:00+00:00,-45.08823829439956,-57.08823829439956,111.84321946470719,0.3518746027305249,time,-93.2367642558396,22.034071202693404,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-17 20:30:00+00:00,2024-01-17 20:45:00+00:00,2024-01-17 21:45:00+00:00,44.33739677546234,32.33739677546234,143.52869042611326,0.3934161440754249,time,-89.55957530475844,48.26976012583639,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-18 00:00:00+00:00,2024-01-18 00:15:00+00:00,2024-01-18 00:30:00+00:00,-142.5205800518692,-154.5205800518692,142.52058005186936,1.6297122795590333,stop,-149.89126300699152,7.314147511727764,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-19 14:15:00+00:00,2024-01-19 14:30:00+00:00,2024-01-19 15:30:00+00:00,204.96874361153883,192.96874361153883,97.52821245959747,0.7697289137246545,time,-44.00641267040317,237.35488105357194,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-19 16:00:00+00:00,2024-01-19 16:15:00+00:00,2024-01-19 17:15:00+00:00,116.81596226456925,104.81596226456925,143.72860271057607,1.8035920536736525,time,-14.726562067475246,366.28170916700896,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-20 00:30:00+00:00,2024-01-20 00:45:00+00:00,2024-01-20 01:30:00+00:00,-139.62720092755455,-151.62720092755455,139.62720092755453,0.056046467714544475,stop,-200.12115442862745,42.18770282549467,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-20 09:45:00+00:00,2024-01-20 10:00:00+00:00,2024-01-20 10:15:00+00:00,-87.4831125264408,-99.4831125264408,87.48311252644054,0.11587540803312799,stop,-99.05758474622716,7.990280316547693,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-22 01:15:00+00:00,2024-01-22 01:30:00+00:00,2024-01-22 02:30:00+00:00,3.8725810199280453,-8.127418980071955,96.20947587844418,0.9506355815926493,time,-60.41226391086285,48.13064981909587,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-22 02:45:00+00:00,2024-01-22 03:00:00+00:00,2024-01-22 04:00:00+00:00,8.16399566078152,-3.83600433921848,108.43605467405511,0.392565478033039,time,-28.741738148228002,143.93236185512913,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-22 08:30:00+00:00,2024-01-22 08:45:00+00:00,2024-01-22 09:15:00+00:00,-110.32676304029154,-122.32676304029154,110.32676304029056,1.401749686912298,stop,-126.67023591192317,12.18859284404239,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-22 10:15:00+00:00,2024-01-22 10:30:00+00:00,2024-01-22 10:45:00+00:00,-141.69199602122484,-153.69199602122484,141.69199602122544,1.5746588490358568,stop,-169.59755334677195,0.9267625865949647,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-22 19:15:00+00:00,2024-01-22 19:30:00+00:00,2024-01-22 20:15:00+00:00,-210.31226363360966,-222.31226363360966,210.3122636336097,2.8247633549914632,stop,-224.0809828196677,245.46729083002705,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-23 08:00:00+00:00,2024-01-23 08:15:00+00:00,2024-01-23 09:15:00+00:00,198.2478158622636,186.2478158622636,127.81508794986559,1.2385228606631051,time,-49.59241613764043,217.7436059900828,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-23 21:15:00+00:00,2024-01-23 21:30:00+00:00,2024-01-23 22:15:00+00:00,-159.80850522741008,-171.80850522741008,159.8085052274102,0.1698617438105602,stop,-181.24448750916233,7.205058447929957,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-24 13:30:00+00:00,2024-01-24 13:45:00+00:00,2024-01-24 14:30:00+00:00,-134.79586521585762,-146.79586521585762,134.7958652158577,0.8699937953124571,stop,-169.53110405380167,49.15467961890463,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-25 05:00:00+00:00,2024-01-25 05:15:00+00:00,2024-01-25 06:15:00+00:00,-43.88080961242436,-55.88080961242436,111.72508388322692,0.2419389067918405,time,-59.618168033632735,37.2182783100139,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-25 16:45:00+00:00,2024-01-25 17:00:00+00:00,2024-01-25 18:00:00+00:00,-37.188155747260865,-49.188155747260865,128.5098907738121,0.5246521511707594,time,-75.07577523898412,79.27255770575958,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-26 20:45:00+00:00,2024-01-26 21:00:00+00:00,2024-01-26 22:00:00+00:00,-5.097392737842821,-17.09739273784282,108.09720926469608,0.022681567662268396,time,-41.97214871372257,50.97392737842155,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-01-27 05:45:00+00:00,2024-01-27 06:00:00+00:00,2024-01-27 07:00:00+00:00,24.13875963912071,12.13875963912071,73.12592208621066,0.5991464627688292,time,-31.78452061078696,58.10778338466882,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-28 01:15:00+00:00,2024-01-28 01:30:00+00:00,2024-01-28 01:30:00+00:00,-75.9266460812591,-87.9266460812591,75.92664608125943,0.7337305217940671,stop,-83.00987258459291,12.235254408909935,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-28 03:45:00+00:00,2024-01-28 04:00:00+00:00,2024-01-28 05:00:00+00:00,38.195594567738134,26.195594567738134,87.69267679393245,2.2971435462945102,time,-21.737330241802244,81.87727724412008,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-28 10:30:00+00:00,2024-01-28 10:45:00+00:00,2024-01-28 11:15:00+00:00,-99.56702006565621,-111.56702006565621,99.56702006565574,1.9313909189071121,stop,-125.26980412724708,28.442902386378588,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-29 01:15:00+00:00,2024-01-29 01:30:00+00:00,2024-01-29 02:30:00+00:00,59.41310188055438,47.41310188055438,129.18753312992632,0.39136100842192023,time,-39.26431080801818,95.06096300888612,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-29 03:15:00+00:00,2024-01-29 03:30:00+00:00,2024-01-29 04:30:00+00:00,-76.15897420191419,-88.15897420191419,114.48006472512873,0.3692495104989027,time,-80.34465508968691,106.17336886057593,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-29 16:15:00+00:00,2024-01-29 16:30:00+00:00,2024-01-29 17:30:00+00:00,88.19693998427303,76.19693998427303,143.35182520549722,2.679878019944888,time,-23.49263864140805,123.73453318335281,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-30 01:15:00+00:00,2024-01-30 01:30:00+00:00,2024-01-30 02:30:00+00:00,3.5095586729960715,-8.490441327003929,101.53337859003537,0.9316888948048216,time,-29.928736461389825,49.32879690378922,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-30 08:15:00+00:00,2024-01-30 08:30:00+00:00,2024-01-30 09:30:00+00:00,-34.683644584425636,-46.683644584425636,89.42988015627188,0.710879577167622,time,-54.006009255413986,46.27706338701687,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-30 10:30:00+00:00,2024-01-30 10:45:00+00:00,2024-01-30 11:45:00+00:00,159.9239280774567,147.9239280774567,90.56654362562628,1.3750260976680562,time,-13.735208237283247,224.3737513447064,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-31 05:00:00+00:00,2024-01-31 05:15:00+00:00,2024-01-31 06:15:00+00:00,-53.80423535903955,-65.80423535903955,118.81281666499173,0.3627271830286009,time,-75.28651248041473,25.719607012288925,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-01-31 17:45:00+00:00,2024-01-31 18:00:00+00:00,2024-01-31 19:00:00+00:00,-102.15520182475734,-114.15520182475734,148.9101049899407,0.9443128143952321,time,-143.5826453128497,5.653627581905241,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-01 09:15:00+00:00,2024-02-01 09:30:00+00:00,2024-02-01 10:30:00+00:00,79.62431515783797,67.62431515783797,114.32540982939382,1.6493780466924188,time,-71.69319071223535,92.14714322984597,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-01 14:30:00+00:00,2024-02-01 14:45:00+00:00,2024-02-01 15:45:00+00:00,-59.63968975000733,-71.63968975000734,100.67940541953297,1.470650327538064,time,-79.62259097885283,36.77265844689526,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-01 19:45:00+00:00,2024-02-01 20:00:00+00:00,2024-02-01 21:00:00+00:00,-65.82780509245545,-77.82780509245545,102.70237368893402,1.030424828545384,time,-97.7195367521544,30.56290950721019,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-02 00:15:00+00:00,2024-02-02 00:30:00+00:00,2024-02-02 01:30:00+00:00,-21.37096774193603,-33.37096774193603,94.79258375508853,2.045314296370253,time,-50.40322580645129,17.137096774193505,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-02 10:30:00+00:00,2024-02-02 10:45:00+00:00,2024-02-02 11:45:00+00:00,10.805607127770678,-1.1943928722293222,97.64695458660637,1.3409374247875439,time,-29.37160482912482,40.57014312517815,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-02 12:00:00+00:00,2024-02-02 12:15:00+00:00,2024-02-02 12:45:00+00:00,-94.19140545915306,-106.19140545915306,94.19140545915302,0.35590360965037504,stop,-111.2922593304888,13.66747044409422,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-03 00:15:00+00:00,2024-02-03 00:30:00+00:00,2024-02-03 00:45:00+00:00,-85.74697832188338,-97.74697832188338,85.74697832188359,0.3800115797291028,stop,-100.9401286491829,8.609599208313501,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-03 17:45:00+00:00,2024-02-03 18:00:00+00:00,2024-02-03 18:30:00+00:00,-71.47746111329178,-83.47746111329178,71.47746111329228,0.5129989653924322,stop,-109.67230443974518,10.977394698326037,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-04 11:30:00+00:00,2024-02-04 11:45:00+00:00,2024-02-04 12:45:00+00:00,11.740324441313899,-0.2596755586861015,73.61124574424589,0.39562852495513273,time,-21.745122660868923,42.87770665523327,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-05 04:15:00+00:00,2024-02-05 04:30:00+00:00,2024-02-05 05:30:00+00:00,-73.72584753660428,-85.72584753660428,76.56059249032054,0.4784493129610727,time,-76.00389338745406,21.020150351025446,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-05 13:30:00+00:00,2024-02-05 13:45:00+00:00,2024-02-05 14:15:00+00:00,-68.35067214260637,-80.35067214260637,68.35067214260692,1.34922372149844,stop,-82.31707317073233,25.203252032519607,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-02-06 10:15:00+00:00,2024-02-06 10:30:00+00:00,2024-02-06 11:30:00+00:00,107.86781978489701,95.86781978489701,67.90396899863686,1.259520227975545,time,-61.72904530659107,191.19149698201832,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-02-07 03:30:00+00:00,2024-02-07 03:45:00+00:00,2024-02-07 04:45:00+00:00,53.14991402219804,41.14991402219804,67.36170831942955,0.2235048099273099,time,-2.8138189776449885,104.11130217289343,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,-1,2024-02-07 09:00:00+00:00,2024-02-07 09:15:00+00:00,2024-02-07 09:30:00+00:00,-56.71013667436276,-68.71013667436276,56.710136674363724,0.422462969287163,stop,-102.59270171303348,0.5261164190406564,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-08 08:45:00+00:00,2024-02-08 09:00:00+00:00,2024-02-08 10:00:00+00:00,-22.55565362361489,-34.55565362361489,63.98694663785728,0.12972665965888538,time,-60.704128665293176,32.36245954692629,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-08 13:30:00+00:00,2024-02-08 13:45:00+00:00,2024-02-08 14:45:00+00:00,170.35608337657493,158.35608337657493,64.78099560353878,0.42565818671901706,time,-5.776441907596741,277.5629289497661,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-09 02:00:00+00:00,2024-02-09 02:15:00+00:00,2024-02-09 03:15:00+00:00,107.91194231895452,95.91194231895452,68.62795918808757,0.24928438183179707,time,-8.73664301692667,153.03526339538465,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-09 08:15:00+00:00,2024-02-09 08:30:00+00:00,2024-02-09 09:15:00+00:00,-68.68182265249989,-80.68182265249989,68.68182265249935,0.1751965852716253,stop,-105.74203860813869,62.32916229227614,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-09 18:15:00+00:00,2024-02-09 18:30:00+00:00,2024-02-09 19:00:00+00:00,-100.49822367687366,-112.49822367687366,100.49822367687395,1.3434990431261036,stop,-132.57166480320936,6.29504007215731,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-09 21:30:00+00:00,2024-02-09 21:45:00+00:00,2024-02-09 22:45:00+00:00,90.25826745195475,78.25826745195475,105.39036450883782,2.2979580388386,time,-5.786983021738301,195.3573462015923,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-10 02:00:00+00:00,2024-02-10 02:15:00+00:00,2024-02-10 03:15:00+00:00,7.484005220550483,-4.515994779449517,113.03190246138286,1.7421134556842595,time,-44.72149461060337,33.03914499803939,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-10 03:30:00+00:00,2024-02-10 03:45:00+00:00,2024-02-10 04:45:00+00:00,-6.63063717698309,-18.63063717698309,103.52162632178143,1.0649949835486896,time,-38.23970207547988,67.57800081747645,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-10 18:30:00+00:00,2024-02-10 18:45:00+00:00,2024-02-10 19:45:00+00:00,45.696038759051035,33.696038759051035,66.38611842158724,0.2592993873898082,time,-13.39683064020325,49.458162431983425,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-11 03:30:00+00:00,2024-02-11 03:45:00+00:00,2024-02-11 04:45:00+00:00,22.78071050199948,10.78071050199948,78.70549520896371,0.898367015094406,time,-10.704189272022768,57.637942233974556,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-11 09:45:00+00:00,2024-02-11 10:00:00+00:00,2024-02-11 10:30:00+00:00,-68.27645252750258,-80.27645252750258,68.27645252750277,0.7230969600515182,stop,-95.64940673728151,32.2771286993695,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-12 00:15:00+00:00,2024-02-12 00:30:00+00:00,2024-02-12 01:00:00+00:00,-72.58826675498709,-84.58826675498709,72.58826675498655,1.6365024489622078,stop,-109.66478094505794,5.309313267789495,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-12 14:15:00+00:00,2024-02-12 14:30:00+00:00,2024-02-12 15:30:00+00:00,172.56763170384605,160.56763170384605,80.27013608135827,0.7913754361414412,time,-6.739439962031302,215.37731371618517,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-12 17:15:00+00:00,2024-02-12 17:30:00+00:00,2024-02-12 18:30:00+00:00,48.168243495014806,36.168243495014806,120.3574191775581,2.3517779465125943,time,-102.60744699221225,80.79541220201492,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-12 21:00:00+00:00,2024-02-12 21:15:00+00:00,2024-02-12 21:30:00+00:00,-118.81548371216132,-130.81548371216132,118.81548371216157,1.6104576937487742,stop,-127.07696159968584,0.0,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-13 00:00:00+00:00,2024-02-13 00:15:00+00:00,2024-02-13 01:15:00+00:00,88.20325714437472,76.20325714437472,109.63681715649761,2.1099268192668954,time,-22.936389157021118,197.1289662684539,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-13 08:30:00+00:00,2024-02-13 08:45:00+00:00,2024-02-13 09:45:00+00:00,-24.582232798974204,-36.5822327989742,75.11234049286139,0.7410926589064939,time,-61.80426615061463,53.69735958925092,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-13 18:30:00+00:00,2024-02-13 18:45:00+00:00,2024-02-13 19:45:00+00:00,3.839697110405993,-8.160302889594007,128.68434890318673,1.0801122468705004,time,-96.43890416830337,36.70036075293703,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-13 20:30:00+00:00,2024-02-13 20:45:00+00:00,2024-02-13 21:45:00+00:00,59.66141480243215,47.66141480243215,119.08009348658155,0.05783550946376197,time,-27.741224170430012,121.01219902549865,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-14 05:45:00+00:00,2024-02-14 06:00:00+00:00,2024-02-14 07:00:00+00:00,-33.37553228219492,-45.37553228219492,76.8657597824847,0.9243985853295891,time,-47.09756810113541,8.321750754711754,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-14 08:45:00+00:00,2024-02-14 09:00:00+00:00,2024-02-14 10:00:00+00:00,109.46330758579981,97.46330758579981,77.78026788161775,2.4496068070381702,time,-25.863645467766318,139.7681851035859,2024
BRK_L16_V0_H4_S1.5_T0,SOLUSDT,1,2024-02-14 13:15:00+00:00,2024-02-14 13:30:00+00:00,2024-02-14 14:30:00+00:00,78.7367953611895,66.7367953611895,99.96257814494926,2.503381344888171,time,-22.71582165518149,148.4214211906165,2024
